Latitude,Longitude,Station,Name,Latitude,Elevation(m),Network,station_id
40.9464,-90.3856,113320,GALESBURG,40.9464,235,COOP,13695
41.4511,-90.1486,113384,GENESEO,41.4511,195,COOP,13700
42.0744,-88.7075,113392,GENOA 2 SW,42.0744,259,COOP,13702
40.8825,-91.0242,113455,GLADSTONE DA,40.8825,158,COOP,13705
41.8267,-88.0581,113490,GLEN ELLYN 4,41.8267,209,COOP,13707
38.7583,-89.6556,114089,HIGHLAND,38.7583,160,COOP,13743
39.1333,-87.6578,114317,HUTSONVILLE,39.1333,139,COOP,13752
41.4253,-91.0094,114355,ILLINOIS CIT,41.4253,168,COOP,13753
38.4931,-88.9703,114400,IUKA 12 SW,38.4931,174,COOP,13757
39.7353,-90.2153,114442,JACKSONVILLE,39.7353,186,COOP,13758
39.7136,-90.2289,114447,JACKSONVILLE,39.7136,183,COOP,13759
39.1053,-90.3419,114489,JERSEYVILLE,39.1053,192,COOP,13761
41.5033,-88.1028,114530,JOLIET BRAND,41.5033,166,COOP,13762
37.9842,-89.9492,114629,KASKASKIA RI,37.9842,116,COOP,13769
41.2483,-89.8992,114710,KEWANEE 1 E,41.2483,238,COOP,13772
40.9033,-90.2892,114780,KNOXVILLE,40.9033,229,COOP,13783
40.5822,-90.9697,114823,LA HARPE,40.5822,213,COOP,13788
39.7578,-89.6044,114833,LAKE SPRINGF,39.7578,169,COOP,13789
41.5419,-87.5414,114890,LANSING,41.5419,189,COOP,13792
40.1519,-89.3381,115079,LINCOLN,40.1519,178,COOP,13809
39.7125,-88.63,115219,LOVINGTON,39.7125,207,COOP,13823
39.1564,-90.1392,115539,MEDORA,39.1564,185,COOP,13847
40.9125,-89.0339,115712,MINONK,40.9125,229,COOP,13853
41.3933,-87.765,115763,MONEE RESERV,41.3933,226,COOP,13857
41.3708,-88.4336,115825,MORRIS 1 NW,41.3708,160,COOP,13863
39.4158,-89.4614,115841,MORRISONVILL,39.4158,192,COOP,13865
42.0969,-89.9842,115901,MOUNT CARROL,42.0969,243,COOP,13873
40.0047,-89.2764,115927,MOUNT PULASK,40.0047,194,COOP,13876
39.6242,-89.0164,115950,MOWEAQUA,39.6242,187,COOP,13879
42.2553,-88.0769,115961,MUNDELEIN 4,42.2553,256,COOP,13881
38.9917,-88.1842,116157,NEWTON,38.9917,168,COOP,13897
40.11,-87.9567,116344,OGDEN,40.11,206,COOP,13909
38.7006,-88.0836,116446,OLNEY 2S,38.7006,137,COOP,13912
41.3283,-88.9106,116526,OTTAWA 5 SW,41.3283,160,COOP,13917
39.3722,-89.0242,116579,PANA 3 E,39.3722,213,COOP,13919
39.6356,-87.6933,116610,PARIS WATERW,39.6356,207,COOP,13921
41.4933,-87.68,116616,PARK FOREST,41.4933,216,COOP,13922
40.7492,-89.6203,116710,PEORIA 5NW,40.7492,213,COOP,13936
41.3269,-87.7858,116725,PEOTONE,41.3269,219,COOP,13938
40.0003,-88.1586,116769,PHILO,40.0003,219,COOP,13945
38.0981,-89.3819,116779,PINCKNEYVILL,38.0981,131,COOP,13946
39.6222,-90.8058,116837,PITTSFIELD N,39.6222,204,COOP,13949
40.5914,-90.4639,116970,PRAIRIE CITY,40.5914,198,COOP,13957
41.3767,-89.4644,116998,PRINCETON,41.3767,212,COOP,13960
39.9058,-91.4281,117077,QUINCY DAM 2,39.9058,147,COOP,13965
40.7903,-89.1928,117329,ROANOKE,40.7903,221,COOP,13978
41.5194,-90.5644,117391,ROCK ISLAND,41.5194,173,COOP,13991
41.6044,-88.0858,117457,ROMEOVILLE W,41.6044,195,COOP,13995
38.6453,-88.9461,117636,SALEM,38.6453,168,COOP,14006
39.4106,-88.7797,117876,SHELBYVILLE,39.4106,200,COOP,14013
39.9803,-87.8767,117952,SIDELL 5NW,39.9803,206,COOP,14019
41.8111,-89.0233,118254,STEWARD 3S,41.8111,247,COOP,14043
41.0908,-88.8158,118353,STREATOR 3 S,41.0908,186,COOP,14047
39.5519,-89.2689,118491,TAYLORVILLE,39.5519,189,COOP,14053
39.4411,-90.3794,119241,WHITE HALL 1,39.4411,177,COOP,14096
39.4397,-88.5917,119354,WINDSOR,39.4397,210,COOP,14102
42.3628,-88.5314,119480,WOODSTOCK 5,42.3628,283,COOP,14105
40.7764,-90.0203,119816,YATES CITY,40.7764,206,COOP,14107
39.5736,-85.1583,120132,ALPINE 2 NE,39.5736,259,COOP,14118
40.1122,-85.7175,120177,ANDERSON SEW,40.1122,258,COOP,14120
41.6397,-84.99,120200,ANGOLA,41.6397,308,COOP,14122
39.4097,-86.9717,120877,BOWLING GREE,39.4097,210,COOP,14149
39.4239,-85.0128,121030,BROOKVILLE,39.4239,192,COOP,14156
41.4083,-84.8536,121187,BUTLER 1 SE,41.4083,259,COOP,14159
39.88,-86.0514,121326,CASTLETON 2,39.88,251,COOP,14168
38.7394,-85.4214,121615,CLIFTY CREEK,38.7394,144,COOP,14174
39.1978,-85.9211,121747,COLUMBUS,39.1978,183,COOP,14182
39.7344,-86.5361,122041,DANVILLE 3 S,39.7344,290,COOP,14204
38.87,-87.0917,122620,ELNORA,38.87,146,COOP,14228
39.2425,-87.3906,122814,FARMERSBURG,39.2425,168,COOP,14241
40.9892,-86.8814,123078,FRANCESVILLE,40.9892,207,COOP,14258
40.2986,-86.5067,123082,FRANKFORT DI,40.2986,251,COOP,14259
39.4689,-86.0408,123091,FRANKLIN WWT,39.4689,219,COOP,14262
39.4947,-86.0239,123093,FRANKLIN 2 E,39.4947,228,COOP,14263
41.3411,-85.1292,123206,GARRETT,41.3411,268,COOP,14270
39.7858,-85.7611,123527,GREENFIELD,39.7858,264,COOP,14282
40.4356,-85.2892,123777,HARTFORD CIT,40.4356,273,COOP,14294
40.8556,-85.4981,124181,HUNTINGTON,40.8556,221,COOP,14313
41.3058,-86.4622,124657,KNOX WWTP,41.3058,226,COOP,14343
40.4583,-86.1758,124662,KOKOMO 3 WSW,40.4583,250,COOP,14345
41.6117,-86.7297,124837,LA PORTE,41.6117,244,COOP,14362
40.0517,-86.4822,124910,LEBANON WAST,40.0517,283,COOP,14371
40.58,-85.6586,125337,MARION 2 N,40.58,241,COOP,14387
39.4042,-86.4517,125407,MARTINSVILLE,39.4042,186,COOP,14394
40.1825,-85.3497,126023,MUNCIE,40.1825,293,COOP,14427
39.8686,-85.335,126164,NEW CASTLE 4,39.8686,332,COOP,14437
39.0017,-85.5997,126435,NORTH VERNON,39.0017,226,COOP,14453
38.8894,-86.5519,126580,OOLITIC PURD,38.8894,198,COOP,14459
40.0739,-87.5064,126830,PERRYSVILLE,40.0739,193,COOP,14468
40.7453,-86.0717,126864,PERU WASTE W,40.7453,197,COOP,14469
41.3383,-86.3364,126989,PLYMOUTH,41.3383,248,COOP,14471
40.9356,-87.1564,127298,RENSSELAER,40.9356,198,COOP,14487
39.8833,-84.8833,127370,RICHMOND WTR,39.8833,309,COOP,14490
41.0658,-86.2094,127482,ROCHESTER,41.0658,235,COOP,14494
39.7594,-87.2269,127522,ROCKVILLE,39.7594,211,COOP,14498
39.6042,-85.4528,127646,RUSHVILLE,39.6042,304,COOP,14502
38.9822,-85.9822,127935,SEYMOUR 2 N,38.9822,174,COOP,14516
39.5283,-85.7917,127999,SHELBYVILLE,39.5283,229,COOP,14520
38.6728,-86.7978,128036,SHOALS HIWAY,38.6728,168,COOP,14521
39.2836,-86.7703,128290,SPENCER,39.2836,168,COOP,14526
37.9531,-86.7747,128698,TELL CITY,37.9531,122,COOP,14537
38.6786,-87.2747,129112,VINCENNES 4,38.6786,171,COOP,14562
38.6128,-87.1369,129253,WASHINGTON 2,38.6128,152,COOP,14574
38.8014,-86.6472,129605,WILLIAMS,38.8014,152,COOP,14592
40.5531,-86.2806,129905,YOUNG AMERIC,40.5531,242,COOP,14601
43.0683,-94.3053,130133,ALGONA 3 W,43.0683,378,COOP,14613
40.7036,-93.3633,130149,ALLERTON,40.7036,332,COOP,14614
41.9519,-93.5656,130203,AMES 5 SE,41.9519,265,COOP,14625
41.3061,-95.0847,130372,ATLANTIC 5 S,41.3061,354,COOP,14635
41.7019,-94.9219,130385,AUDUBON 1 SS,41.7019,393,COOP,14636
41.8889,-92.2944,130600,BELLE PLAINE,41.8889,247,COOP,14648
42.0417,-93.8906,130807,BOONE,42.0417,320,COOP,14656
42.0394,-91.5856,131319,CEDAR RAPIDS,42.0394,259,COOP,14678
42.7572,-95.5378,131442,CHEROKEE,42.7572,360,COOP,14687
40.7247,-95.0194,131533,CLARINDA,40.7247,299,COOP,14692
42.0969,-92.4047,131704,CLUTIER,42.0969,265,COOP,14701
41.2567,-91.3742,131731,COLUMBUS JUN,41.2567,204,COOP,14707
40.9886,-94.7492,131833,CORNING,40.9886,370,COOP,14715
43.3042,-91.7953,132110,DECORAH,43.3042,262,COOP,14732
41.6139,-93.5453,132197,DES MOINES E,41.6139,250,COOP,14738
41.5825,-93.6417,132200,DES MOINES F,41.5825,247,COOP,14740
41.5636,-93.7036,132202,DES MOINES H,41.5636,258,COOP,14741
40.6433,-91.565,132299,DONNELLSON,40.6433,215,COOP,14751
42.7914,-91.4453,132603,ELKADER 5 SS,42.7914,239,COOP,14771
43.43,-94.8219,132724,ESTHERVILLE,43.43,397,COOP,14777
41.0214,-91.9553,132789,FAIRFIELD,41.0214,226,COOP,14782
42.8531,-91.8108,132864,FAYETTE,42.8531,320,COOP,14784
42.4953,-94.2075,132999,FORT DODGE,42.4953,340,COOP,14788
41.2981,-94.4561,133438,GREENFIELD,41.2981,408,COOP,14806
42.3647,-92.7594,133487,GRUNDY CENTE,42.3647,319,COOP,14810
42.7561,-93.2011,133584,HAMPTON,42.7561,339,COOP,14816
42.2803,-96.0961,133900,HOLLY SPRING,42.2803,335,COOP,14829
43.0336,-92.4975,134094,IONIA 2 W,43.0336,319,COOP,14848
41.6489,-91.5328,134101,IOWA CITY,41.6489,195,COOP,14849
42.5189,-93.2536,134142,IOWA FALLS,42.5189,344,COOP,14861
43.4178,-93.5347,134557,LAKE MILLS,43.4178,384,COOP,14886
41.8264,-96.0506,134874,LITTLE SIOUX,41.8264,312,COOP,14907
41.6381,-95.7883,134894,LOGAN,41.6381,302,COOP,14908
41.8564,-90.93,134963,LOWDEN,41.8564,218,COOP,14912
42.4731,-91.4517,135086,MANCHESTER #,42.4731,276,COOP,14919
42.1667,-95.7869,135123,MAPLETON NO.,42.1667,361,COOP,14921
42.0494,-90.7489,135131,MAQUOKETA 4,42.0494,232,COOP,14923
41.8,-92.0611,135150,MARENGO,41.8,229,COOP,14927
42.0647,-92.9244,135198,MARSHALLTOWN,42.0647,265,COOP,14930
42.0656,-92.9081,135203,MARSHALLT0WN,42.0656,265,COOP,14932
43.1636,-93.195,135230,MASON CITY,43.1636,332,COOP,14934
42.2333,-91.2,135669,MONTICELLO,42.2333,250,COOP,14961
41.4708,-91.0428,135844,MUSCATINE 2,41.4708,207,COOP,14976
43.0575,-92.3122,135952,NEW HAMPTON,43.0575,354,COOP,14982
41.3136,-95.39,136151,OAKLAND,41.3136,357,COOP,14994
42.68,-91.875,136199,OELWEIN 1E,42.68,355,COOP,15000
43.0008,-96.0539,136273,ORANGE CITY,43.0008,421,COOP,15006
43.2794,-92.8106,136305,OSAGE,43.2794,357,COOP,15009
41.0194,-93.7503,136316,OSCEOLA,41.0194,313,COOP,15010
41.4658,-92.9244,136527,PELLA 4 N,41.4658,265,COOP,15026
41.8356,-94.1319,136570,PERRY 1 W,41.8356,288,COOP,15030
42.7292,-94.6614,136719,POCAHONTAS,42.7292,369,COOP,15034
43.0861,-95.6292,136800,PRIMGHAR,43.0861,463,COOP,15037
40.825,-92.8925,136910,RATHBUN DAM,40.825,294,COOP,15042
41.0036,-95.2419,136940,RED OAK,41.0036,317,COOP,15044
42.8103,-95.975,136976,REMSEN NO 2,42.8103,405,COOP,15051
43.43,-96.1686,137147,ROCK RAPIDS,43.43,411,COOP,15056
42.7603,-93.6219,137249,ROWAN 4 NW,42.7603,354,COOP,15060
42.4242,-94.9917,137312,SAC CITY,42.4242,366,COOP,15064
42.3544,-94.9911,137315,SAC CITY 5 S,42.3544,355,COOP,15065
43.3817,-92.9156,137326,ST ANSGAR,43.3817,357,COOP,15066
43.1808,-95.8528,137594,SHELDON,43.1808,433,COOP,15077
40.7647,-95.3803,137613,SHENANDOAH,40.7647,297,COOP,15081
43.46,-95.7086,137664,SIBLEY 5 NNE,43.46,509,COOP,15082
42.8931,-95.0653,137726,SIOUX RAPIDS,42.8931,433,COOP,15093
43.1653,-95.1467,137844,SPENCER 1 N,43.1653,404,COOP,15099
43.4231,-95.1394,137859,SPIRIT LAKE,43.4231,433,COOP,15102
42.6347,-95.1694,137979,STORM LAKE 2,42.6347,434,COOP,15109
42.6842,-91.5353,138009,STRAWBERRY P,42.6842,366,COOP,15113
42.0356,-92.5806,138296,TOLEDO 3N,42.0356,289,COOP,15124
41.3894,-95.6811,138410,UNDERWOOD,41.3894,329,COOP,15132
41.2828,-91.7069,138688,WASHINGTON,41.2828,210,COOP,15143
42.4686,-93.7972,138806,WEBSTER CITY,42.4686,323,COOP,15157
38.8619,-96.4725,140195,ALTA VISTA,38.8619,436,COOP,15190
37.0631,-97.04,140313,ARKANSAS CIT,37.0631,333,COOP,15202
37.8967,-98.2711,140326,ARLINGTON 5,37.8967,507,COOP,15205
37.3281,-99.7633,140365,ASHLAND,37.3281,600,COOP,15207
39.7872,-101.075,140439,ATWOOD 2SW,39.7872,872,COOP,15218
39.4764,-98.1081,140693,BELOIT,39.4764,446,COOP,15248
39.6844,-96.6597,140911,BLUE RAPIDS,39.6844,328,COOP,15265
39.9031,-96.7656,141003,BREMEN 1 E,39.9031,396,COOP,15270
37.5436,-99.6378,141104,BUCKLIN,37.5436,735,COOP,15275
39.5061,-98.4322,141371,CAWKER CITY,39.5061,448,COOP,15307
38.7978,-99.7231,141383,CEDAR BLUFF,38.7978,680,COOP,15308
38.1936,-95.0725,141404,CENTERVILLE,38.1936,290,COOP,15314
37.6772,-95.4472,141428,CHANUTE NO 1,37.6772,287,COOP,15319
38.9725,-97.0339,141435,CHAPMAN,38.9725,369,COOP,15323
37.7206,-97.7936,141467,CHENEY RESER,37.7206,432,COOP,15327
37.7533,-100.3419,141522,CIMARRON 4S,37.7533,811,COOP,15331
39.3925,-97.125,141559,CLAY CENTER,39.3925,372,COOP,15334
38.9406,-95.3397,141612,CLINTON LAKE,38.9406,298,COOP,15342
37.0614,-95.6356,141673,COFFEYVILLE,37.0614,213,COOP,15348
37.2706,-99.3272,141704,COLDWATER,37.2706,635,COOP,15352
38.3689,-96.5442,141858,COTTONWOOD F,38.3689,372,COOP,15369
37.8183,-96.8444,142401,EL DORADO,37.8183,393,COOP,15411
37.5839,-95.2439,142582,ERIE 1 N,37.5839,274,COOP,15450
37.5494,-95.2631,142586,ERIE 2 SW,37.5494,275,COOP,15451
37.4736,-95.3561,142945,GALESBURG,37.4736,302,COOP,15482
39.1119,-100.4619,143185,GRAINFIELD,39.1119,853,COOP,15512
37.6114,-99.2964,143239,GREENSBURG,37.6114,680,COOP,15519
39.8589,-97.2947,143323,HADDAM,39.8589,439,COOP,15525
38.8669,-99.3169,143523,HAYS,38.8669,607,COOP,15540
38.6003,-100.6197,143554,HEALY,38.6003,869,COOP,15546
38.6653,-96.9494,143594,HERINGTON,38.6653,411,COOP,15547
38.3517,-97.2072,143667,HILLSBORO,38.3517,439,COOP,15559
38.6644,-94.89,143686,HILLSDALE LA,38.6644,308,COOP,15561
39.3936,-95.6292,143759,HOLTON 7 SE,39.3936,314,COOP,15563
39.6667,-95.5167,143810,HORTON,39.6667,314,COOP,15564
37.8117,-95.4456,143867,HUMBOLDT,37.8117,287,COOP,15576
38.0694,-97.8339,143929,HUTCHINSON 2,38.0694,482,COOP,15582
37.2364,-95.7003,143954,INDEPENDENCE,37.2364,245,COOP,15586
37.9228,-95.4261,143984,IOLA 1 W,37.9228,291,COOP,15589
39.6611,-98.3483,143997,IONIA,39.6611,482,COOP,15592
39.8119,-98.55,144598,LEBANON,39.8119,549,COOP,15662
37.0222,-100.9294,144695,LIBERAL,37.0222,864,COOP,15680
39.0297,-98.1244,144712,LINCOLN 1 ES,39.0297,421,COOP,15684
38.5769,-97.6803,144735,LINDSBORG,38.5769,408,COOP,15692
39.1542,-97.3353,144802,LONGFORD,39.1542,407,COOP,15696
39.9,-98.0256,144857,LOVEWELL DAM,39.9,488,COOP,15702
38.3758,-97.6431,145152,MCPHERSON,38.3758,456,COOP,15737
38.5039,-95.7033,145210,MELVERN LAKE,38.5039,333,COOP,15749
39.0747,-96.8981,145306,MILFORD LAKE,39.0747,369,COOP,15755
39.1244,-97.7044,145363,MINNEAPOLIS,39.1244,399,COOP,15760
38.045,-97.3728,145744,NEWTON 2 SW,38.045,441,COOP,15787
39.1128,-100.9453,145888,OAKLEY 4 W,39.1128,945,COOP,15800
39.8186,-100.5325,145906,OBERLIN,39.8186,792,COOP,15802
37.8167,-99.5614,145920,OFFERLE 5 S,37.8167,686,COOP,15805
39.1167,-95.4167,146333,PERRY LAKE,39.1167,293,COOP,15848
37.3578,-94.6389,146414,PITTSBURG,37.3578,283,COOP,15854
39.245,-99.3808,146435,PLAINVILLE 4,39.245,671,COOP,15857
37.8142,-96.6197,146979,ROSALIA,37.8142,465,COOP,15900
38.9606,-101.1667,147050,RUSSELL SPRI,38.9606,934,COOP,15914
38.4819,-100.9186,147271,SCOTT CITY,38.4819,905,COOP,15945
37.1317,-96.1861,147305,SEDAN,37.1317,274,COOP,15947
39.7775,-98.7772,147542,SMITH CENTER,39.7775,560,COOP,15963
37.9861,-101.755,148038,SYRACUSE,37.9861,994,COOP,15982
39.3039,-95.4861,148341,VALLEY FALLS,39.3039,302,COOP,16029
38.9011,-101.5831,148535,WALLACE,38.9011,994,COOP,16042
39.2244,-96.3256,148563,WAMEGO,39.2244,308,COOP,16044
38.9667,-98.4889,148946,WILSON LAKE,38.9667,461,COOP,16075
38.4536,-82.6133,150254,ASHLAND,38.4536,171,COOP,16109
36.8825,-83.8819,150381,BARBOURVILLE,36.8825,302,COOP,16114
37.6336,-83.7161,150483,BEATTYVILLE,37.6336,329,COOP,16126
36.9983,-86.4278,150904,BOWLING GREE,36.9983,147,COOP,16153
37.35,-83.3833,151080,BUCKHORN LAK,37.35,285,COOP,16164
36.86,-87.8381,151210,CADIZ,36.86,134,COOP,16174
37.7928,-86.2325,151810,CORNERS,37.7928,187,COOP,16213
37.0856,-87.4986,151927,CROFTON 3N,37.0856,163,COOP,16218
37.6528,-84.7708,152040,DANVILLE,37.6528,274,COOP,16230
37.8,-84.7167,152214,DIX DAM,37.8,265,COOP,16237
38.1167,-83.55,152791,FARMERS 2 S,38.1167,207,COOP,16267
37.2472,-83.1817,153714,HAZARD WATER,37.2472,268,COOP,16325
37.8667,-82.5167,154138,INEZ 2 E,37.8667,216,COOP,16349
38.6439,-82.8628,154848,LLOYD GREENU,38.6439,164,COOP,16392
38.2833,-85.8,154955,LOUISVILLE U,38.2833,134,COOP,16409
38.1153,-85.645,154958,LOUISVILLE W,38.1153,193,COOP,16411
37.6494,-86.4306,155280,MCDANIELS,37.6494,130,COOP,16439
37.4336,-86.0083,155444,MILLERTOWN 4,37.4336,190,COOP,16454
38.3422,-83.1036,156012,OLIVE HILL 5,38.3422,272,COOP,16478
38.2047,-84.2392,156170,PARIS,38.2047,247,COOP,16508
37.2164,-86.8939,156882,ROCHESTER FE,37.2164,125,COOP,16544
37.6178,-86.5044,156988,ROUGH RIVER,37.6178,171,COOP,16546
36.7458,-86.2258,157215,SCOTTSVILLE,36.7458,236,COOP,16564
37.8603,-83.8978,157652,STANTON 2W,37.8603,219,COOP,16591
38.0014,-85.3089,157950,TAYLORSVILLE,38.0014,213,COOP,16603
37.0681,-88.7722,158555,WEST PADUCAH,37.0681,126,COOP,16633
31.3206,-92.4611,160098,ALEXANDRIA,31.3206,27,COOP,16656
32.5511,-92.9186,160277,ARCADIA,32.5511,122,COOP,16665
30.4494,-91.0478,160558,BATON ROUGE,30.4494,11,COOP,16682
30.1328,-91.3228,160565,BAYOU SORREL,30.1328,5,COOP,16684
31.3944,-92.7164,161232,BOYCE 3 WNW,31.3944,24,COOP,16702
30.3161,-92.0483,161535,CARENCRO,30.3161,15,COOP,16723
32.1667,-92.1072,161979,COLUMBIA LOC,32.1667,24,COOP,16745
30.5272,-90.1114,162151,COVINGTON 4,30.5272,12,COOP,16755
30.0717,-91.0275,162534,DONALDSONVIL,30.0717,3,COOP,16783
30.2508,-90.9872,162688,DUTCHTOWN #2,30.2508,5,COOP,16790
29.8233,-91.5442,163313,FRANKLIN 3 N,29.8233,4,COOP,16815
32.7506,-93.0675,164355,HOMER 3 SSW,32.7506,116,COOP,16870
30.2003,-92.6642,164700,JENNINGS,30.2003,8,COOP,16889
31.4825,-91.8628,164739,JONESVILLE L,31.4825,21,COOP,16895
32.355,-93.8619,164816,KEITHVILLE,32.355,61,COOP,16899
30.2544,-93.2186,165074,LAKE CHARLES,30.2544,2,COOP,16916
31.1417,-93.2397,165266,LEESVILLE,31.1417,76,COOP,16926
29.7861,-92.2053,165296,LELAND BOWMA,29.7861,1,COOP,16929
30.4958,-90.7469,165438,LIVINGSTON,30.4958,12,COOP,16935
31.9672,-94.0003,165522,LOGANSPORT,31.9672,58,COOP,16936
30.2944,-93.2078,166431,MOSS BLUFF,30.2944,6,COOP,16984
30.3392,-93.215,166434,MOSS BLUFF 2,30.3392,8,COOP,16985
31.8142,-93.0856,166584,NATCHITOCHES,31.8142,43,COOP,16990
29.9886,-91.7839,166657,NEW IBERIA,29.9886,8,COOP,16993
32.3919,-93.7803,168444,SHREVEPORT S,32.3919,61,COOP,17109
32.4511,-93.8414,168448,SHREVEPORT W,32.4511,84,COOP,17111
30.265,-89.7697,168539,SLIDELL,30.265,3,COOP,17121
29.7758,-90.78,169013,THIBODAUX 3,29.7758,5,COOP,17148
43.9333,-69.85,170409,BATH,43.9333,8,COOP,17207
44.3194,-70.7642,170583,BETHEL 6 SSE,44.3194,241,COOP,17214
43.2356,-70.635,171131,CAPE NEDDICK,43.2356,40,COOP,17227
44.9167,-69.2667,171628,CORINNA,44.9167,67,COOP,17238
45.1833,-69.25,171975,DOVER-FOXCRO,45.1833,140,COOP,17251
43.9833,-70.05,172048,DURHAM,43.9833,44,COOP,17253
45.1369,-69.2806,172440,EAST SANGERV,45.1369,194,COOP,17261
47.24,-68.6136,172878,FORT KENT,47.24,186,COOP,17277
43.8925,-70.2542,173295,GRAY,43.8925,115,COOP,17289
45.4667,-69.5833,173353,GREENVILLE,45.4667,314,COOP,17291
44.9467,-69.5456,173567,HARMONY,44.9467,98,COOP,17293
44.3747,-70.3172,173570,HARTFORD,44.3747,213,COOP,17294
43.65,-70.6667,173862,HOLLIS,43.65,96,COOP,17300
45.6333,-70.2667,174086,JACKMAN,45.6333,363,COOP,17305
44.8,-69.8833,174927,MADISON,44.8,79,COOP,17328
44.6333,-70,175736,NEW SHARON,44.6333,146,COOP,17351
44.0075,-70.3619,176856,POLAND,44.0075,171,COOP,17375
44.9678,-70.6433,177037,RANGELEY,44.9678,466,COOP,17384
44.9894,-70.6722,177039,RANGELEY 2 N,44.9894,543,COOP,17385
45.0833,-67.1167,177238,ROBBINSTON,45.0833,38,COOP,17389
45.4167,-67.7167,178792,TOPSFIELD 2,45.4167,122,COOP,17424
44.2822,-70.2561,178817,TURNER,44.2822,172,COOP,17426
47.1667,-67.9333,178965,VAN BUREN 2,47.1667,139,COOP,17432
44.1922,-69.1472,179593,WEST ROCKPOR,44.1922,116,COOP,17450
39.65,-77.6667,181790,CHEWSVILLE-B,39.65,174,COOP,17510
39.6558,-76.1756,182060,CONOWINGO DA,39.6558,12,COOP,17518
39.6417,-78.7556,182282,CUMBERLAND 2,39.6417,223,COOP,17528
39.2653,-77.2322,182336,DAMASCUS 3 S,39.2653,212,COOP,17534
39.6811,-77.2903,182906,EMMITSBURG 2,39.6811,127,COOP,17550
39.6667,-78.9333,183415,FROSTBURG 2,39.6667,661,COOP,17573
38.4617,-76.6992,185865,MECHANICSVIL,38.4617,30,COOP,17622
39.7194,-76.8028,185934,MILLERS 4 NE,39.7194,262,COOP,17626
39.5103,-79.14,188065,SAVAGE RIVER,39.5103,456,COOP,17677
39.6039,-77.8358,189570,WILLIAMSPORT,39.6039,110,COOP,17728
42.3833,-72.5333,190120,AMHERST,42.3833,46,COOP,17735
42.6167,-71.8833,190190,ASHBURNHAM,42.6167,335,COOP,17738
42.6617,-71.9358,190192,ASHBURNHAM N,42.6617,349,COOP,17739
42.2833,-72.35,190562,BELCHERTOWN,42.2833,171,COOP,17750
42.2122,-71.1147,190736,BLUE HILL,42.2122,192,COOP,17758
41.95,-70.95,190840,BRIDGEWATER,41.95,12,COOP,17766
42.1167,-72.1333,192107,EAST BRIMFIE,42.1167,207,COOP,17809
42.5667,-72.6,193229,GREENFIELD N,42.5667,40,COOP,17837
42.3031,-71.1239,193890,JAMAICA PLAI,42.3031,46,COOP,17865
42.4467,-72.53,194154,LEVERETT NO,42.4467,96,COOP,17879
42.6,-71.0167,194744,MIDDLETON,42.6,27,COOP,17898
42.1667,-71.5167,194760,MILFORD,42.1667,85,COOP,17899
41.7833,-70.9167,196938,ROCHESTER,41.7833,18,COOP,17955
42.05,-72.0833,197627,SOUTHBRIDGE,42.05,219,COOP,17973
42.45,-72.55,198278,SUNDERLAND,42.45,73,COOP,17991
42.1667,-71.25,198757,WALPOLE 2,42.1667,50,COOP,18003
42.2947,-83.7108,200230,ANN ARBOR UN,42.2947,274,COOP,18074
43.8078,-82.9931,200417,BAD AXE,43.8078,228,COOP,18085
46.8211,-88.6058,200497,BARAGA 7NW,46.8211,280,COOP,18091
44.5317,-86.1311,200758,BEULAH 7 SSW,44.5317,236,COOP,18112
43.0675,-83.5919,201150,BURTON 4N,43.0675,231,COOP,18140
43.4839,-83.3919,201299,CARO WWTP,43.4839,210,COOP,18153
43.5861,-83.1806,201361,CASS CITY 1,43.5861,213,COOP,18158
46.5011,-87.8456,201435,CLARKSBURG,46.5011,463,COOP,18165
45.3172,-85.2672,201468,CHARLEVOIX,45.3172,181,COOP,18168
42.3264,-84.0133,201502,CHELSEA,42.3264,274,COOP,18175
41.9622,-84.9925,201675,COLDWATER ST,41.9622,300,COOP,18181
42.3167,-83.2314,202015,DEARBORN,42.3167,184,COOP,18221
45.9983,-83.9011,202094,DETOUR VILLA,45.9983,181,COOP,18228
42.9269,-83.9894,202328,DURAND WWTP,42.9269,235,COOP,18251
42.5167,-84.65,202437,EATON RAPIDS,42.5167,265,COOP,18265
42.4669,-83.3625,202691,FARMINGTON,42.4669,219,COOP,18282
43.9158,-83.0831,202804,FILION 5NNW,43.9158,194,COOP,18294
43.3194,-83.7161,202955,FRANKENMUTH,43.3194,194,COOP,18303
43.4456,-86.0231,203025,FREMONT 4 WS,43.4456,244,COOP,18308
44.9075,-84.7192,203099,GAYLORD 9 SS,44.9075,447,COOP,18315
44.5358,-83.7022,203188,GLENNIE 2SE,44.5358,272,COOP,18322
45.8433,-87.0392,203270,GLADSTONE NO,45.8433,215,COOP,18328
42.9164,-83.5097,203278,GOODRICH,42.9164,175,COOP,18329
46.4533,-87.3039,203413,GREEN GARDEN,46.4533,206,COOP,18350
46.8733,-89.1006,203421,GREENLAND 6N,46.8733,241,COOP,18352
44.4633,-83.7217,203529,HALE LOUD DA,44.4633,222,COOP,18364
43.6886,-86.3744,203632,HART,43.6886,213,COOP,18380
42.65,-85.2833,203661,HASTINGS,42.65,250,COOP,18383
46.6667,-88.35,203744,HERMAN,46.6667,530,COOP,18387
42.7833,-86.1167,203858,HOLLAND,42.7833,186,COOP,18394
