This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"114890","LANSING",-87.5414,41.5419,189,"COOP","13792"
"115079","LINCOLN",-89.3381,40.1519,178,"COOP","13809"
"115219","LOVINGTON",-88.6300,39.7125,207,"COOP","13823"
"115539","MEDORA",-90.1392,39.1564,185,"COOP","13847"
"115712","MINONK",-89.0339,40.9125,229,"COOP","13853"
"115763","MONEE RESERV",-87.7650,41.3933,226,"COOP","13857"
"115825","MORRIS 1 NW",-88.4336,41.3708,160,"COOP","13863"
"115841","MORRISONVILL",-89.4614,39.4158,192,"COOP","13865"
"115901","MOUNT CARROL",-89.9842,42.0969,243,"COOP","13873"
"115927","MOUNT PULASK",-89.2764,40.0047,194,"COOP","13876"
"115950","MOWEAQUA",-89.0164,39.6242,187,"COOP","13879"
"115961","MUNDELEIN 4",-88.0769,42.2553,256,"COOP","13881"
"116157","NEWTON",-88.1842,38.9917,168,"COOP","13897"
"116344","OGDEN",-87.9567,40.1100,206,"COOP","13909"
"116446","OLNEY 2S",-88.0836,38.7006,137,"COOP","13912"
"116526","OTTAWA 5 SW",-88.9106,41.3283,160,"COOP","13917"
"116579","PANA 3 E",-89.0242,39.3722,213,"COOP","13919"
"116610","PARIS WATERW",-87.6933,39.6356,207,"COOP","13921"
"116616","PARK FOREST",-87.6800,41.4933,216,"COOP","13922"
"116710","PEORIA 5NW",-89.6203,40.7492,213,"COOP","13936"
"116725","PEOTONE",-87.7858,41.3269,219,"COOP","13938"
"116769","PHILO",-88.1586,40.0003,219,"COOP","13945"
"116779","PINCKNEYVILL",-89.3819,38.0981,131,"COOP","13946"
"116837","PITTSFIELD N",-90.8058,39.6222,204,"COOP","13949"
"116970","PRAIRIE CITY",-90.4639,40.5914,198,"COOP","13957"
"116998","PRINCETON",-89.4644,41.3767,212,"COOP","13960"
"117077","QUINCY DAM 2",-91.4281,39.9058,147,"COOP","13965"
"117329","ROANOKE",-89.1928,40.7903,221,"COOP","13978"
"117391","ROCK ISLAND",-90.5644,41.5194,173,"COOP","13991"
"117457","ROMEOVILLE W",-88.0858,41.6044,195,"COOP","13995"
"117636","SALEM",-88.9461,38.6453,168,"COOP","14006"
"117876","SHELBYVILLE",-88.7797,39.4106,200,"COOP","14013"
"117952","SIDELL 5NW",-87.8767,39.9803,206,"COOP","14019"
"118254","STEWARD 3S",-89.0233,41.8111,247,"COOP","14043"
"118353","STREATOR 3 S",-88.8158,41.0908,186,"COOP","14047"
"118491","TAYLORVILLE",-89.2689,39.5519,189,"COOP","14053"
"119241","WHITE HALL 1",-90.3794,39.4411,177,"COOP","14096"
"119354","WINDSOR",-88.5917,39.4397,210,"COOP","14102"
"119480","WOODSTOCK 5",-88.5314,42.3628,283,"COOP","14105"
"119816","YATES CITY",-90.0203,40.7764,206,"COOP","14107"
"120132","ALPINE 2 NE",-85.1583,39.5736,259,"COOP","14118"
"120177","ANDERSON SEW",-85.7175,40.1122,258,"COOP","14120"
"120200","ANGOLA",-84.9900,41.6397,308,"COOP","14122"
"120877","BOWLING GREE",-86.9717,39.4097,210,"COOP","14149"
"121030","BROOKVILLE",-85.0128,39.4239,192,"COOP","14156"
"121187","BUTLER 1 SE",-84.8536,41.4083,259,"COOP","14159"
"121326","CASTLETON 2",-86.0514,39.8800,251,"COOP","14168"
"121615","CLIFTY CREEK",-85.4214,38.7394,144,"COOP","14174"
"121747","COLUMBUS",-85.9211,39.1978,183,"COOP","14182"
"122041","DANVILLE 3 S",-86.5361,39.7344,290,"COOP","14204"
"122620","ELNORA",-87.0917,38.8700,146,"COOP","14228"
"122814","FARMERSBURG",-87.3906,39.2425,168,"COOP","14241"
"123078","FRANCESVILLE",-86.8814,40.9892,207,"COOP","14258"
"123082","FRANKFORT DI",-86.5067,40.2986,251,"COOP","14259"
"123091","FRANKLIN WWT",-86.0408,39.4689,219,"COOP","14262"
"123093","FRANKLIN 2 E",-86.0239,39.4947,228,"COOP","14263"
"123206","GARRETT",-85.1292,41.3411,268,"COOP","14270"
"123527","GREENFIELD",-85.7611,39.7858,264,"COOP","14282"
"123777","HARTFORD CIT",-85.2892,40.4356,273,"COOP","14294"
"124181","HUNTINGTON",-85.4981,40.8556,221,"COOP","14313"
"124657","KNOX WWTP",-86.4622,41.3058,226,"COOP","14343"
"124662","KOKOMO 3 WSW",-86.1758,40.4583,250,"COOP","14345"
"124837","LA PORTE",-86.7297,41.6117,244,"COOP","14362"
"124910","LEBANON WAST",-86.4822,40.0517,283,"COOP","14371"
"125337","MARION 2 N",-85.6586,40.5800,241,"COOP","14387"
"125407","MARTINSVILLE",-86.4517,39.4042,186,"COOP","14394"
"126023","MUNCIE",-85.3497,40.1825,293,"COOP","14427"
"126164","NEW CASTLE 4",-85.3350,39.8686,332,"COOP","14437"
"126435","NORTH VERNON",-85.5997,39.0017,226,"COOP","14453"
"126580","OOLITIC PURD",-86.5519,38.8894,198,"COOP","14459"
"126830","PERRYSVILLE",-87.5064,40.0739,193,"COOP","14468"
"126864","PERU WASTE W",-86.0717,40.7453,197,"COOP","14469"
"126989","PLYMOUTH",-86.3364,41.3383,248,"COOP","14471"
"127298","RENSSELAER",-87.1564,40.9356,198,"COOP","14487"
"127370","RICHMOND WTR",-84.8833,39.8833,309,"COOP","14490"
"127482","ROCHESTER",-86.2094,41.0658,235,"COOP","14494"
"127522","ROCKVILLE",-87.2269,39.7594,211,"COOP","14498"
"127646","RUSHVILLE",-85.4528,39.6042,304,"COOP","14502"
"127935","SEYMOUR 2 N",-85.9822,38.9822,174,"COOP","14516"
"127999","SHELBYVILLE",-85.7917,39.5283,229,"COOP","14520"
"128036","SHOALS HIWAY",-86.7978,38.6728,168,"COOP","14521"
"128290","SPENCER",-86.7703,39.2836,168,"COOP","14526"
"128698","TELL CITY",-86.7747,37.9531,122,"COOP","14537"
"129112","VINCENNES 4",-87.2747,38.6786,171,"COOP","14562"
"129253","WASHINGTON 2",-87.1369,38.6128,152,"COOP","14574"
"129605","WILLIAMS",-86.6472,38.8014,152,"COOP","14592"
"129905","YOUNG AMERIC",-86.2806,40.5531,242,"COOP","14601"
"130133","ALGONA 3 W",-94.3053,43.0683,378,"COOP","14613"
"130149","ALLERTON",-93.3633,40.7036,332,"COOP","14614"
"130203","AMES 5 SE",-93.5656,41.9519,265,"COOP","14625"
"130372","ATLANTIC 5 S",-95.0847,41.3061,354,"COOP","14635"
"130385","AUDUBON 1 SS",-94.9219,41.7019,393,"COOP","14636"
"130600","BELLE PLAINE",-92.2944,41.8889,247,"COOP","14648"
"130807","BOONE",-93.8906,42.0417,320,"COOP","14656"
"131319","CEDAR RAPIDS",-91.5856,42.0394,259,"COOP","14678"
"131442","CHEROKEE",-95.5378,42.7572,360,"COOP","14687"
"131533","CLARINDA",-95.0194,40.7247,299,"COOP","14692"
"131704","CLUTIER",-92.4047,42.0969,265,"COOP","14701"
"131731","COLUMBUS JUN",-91.3742,41.2567,204,"COOP","14707"
"131833","CORNING",-94.7492,40.9886,370,"COOP","14715"
"132110","DECORAH",-91.7953,43.3042,262,"COOP","14732"
"132197","DES MOINES E",-93.5453,41.6139,250,"COOP","14738"
"132200","DES MOINES F",-93.6417,41.5825,247,"COOP","14740"
"132202","DES MOINES H",-93.7036,41.5636,258,"COOP","14741"
"132299","DONNELLSON",-91.5650,40.6433,215,"COOP","14751"
"132603","ELKADER 5 SS",-91.4453,42.7914,239,"COOP","14771"
"132724","ESTHERVILLE",-94.8219,43.4300,397,"COOP","14777"
"132789","FAIRFIELD",-91.9553,41.0214,226,"COOP","14782"
"132864","FAYETTE",-91.8108,42.8531,320,"COOP","14784"
"132999","FORT DODGE",-94.2075,42.4953,340,"COOP","14788"
"133438","GREENFIELD",-94.4561,41.2981,408,"COOP","14806"
"133487","GRUNDY CENTE",-92.7594,42.3647,319,"COOP","14810"
"133584","HAMPTON",-93.2011,42.7561,339,"COOP","14816"
"133900","HOLLY SPRING",-96.0961,42.2803,335,"COOP","14829"
"134094","IONIA 2 W",-92.4975,43.0336,319,"COOP","14848"
"134101","IOWA CITY",-91.5328,41.6489,195,"COOP","14849"
"134142","IOWA FALLS",-93.2536,42.5189,344,"COOP","14861"
"134557","LAKE MILLS",-93.5347,43.4178,384,"COOP","14886"
"134874","LITTLE SIOUX",-96.0506,41.8264,312,"COOP","14907"
"134894","LOGAN",-95.7883,41.6381,302,"COOP","14908"
"134963","LOWDEN",-90.9300,41.8564,218,"COOP","14912"
"135086","MANCHESTER #",-91.4517,42.4731,276,"COOP","14919"
"135123","MAPLETON NO.",-95.7869,42.1667,361,"COOP","14921"
"135131","MAQUOKETA 4",-90.7489,42.0494,232,"COOP","14923"
"135150","MARENGO",-92.0611,41.8000,229,"COOP","14927"
"135198","MARSHALLTOWN",-92.9244,42.0647,265,"COOP","14930"
"135203","MARSHALLT0WN",-92.9081,42.0656,265,"COOP","14932"
"135230","MASON CITY",-93.1950,43.1636,332,"COOP","14934"
"135669","MONTICELLO",-91.2000,42.2333,250,"COOP","14961"
"135844","MUSCATINE 2",-91.0428,41.4708,207,"COOP","14976"
"135952","NEW HAMPTON",-92.3122,43.0575,354,"COOP","14982"
"136151","OAKLAND",-95.3900,41.3136,357,"COOP","14994"
"136199","OELWEIN 1E",-91.8750,42.6800,355,"COOP","15000"
"136273","ORANGE CITY",-96.0539,43.0008,421,"COOP","15006"
"136305","OSAGE",-92.8106,43.2794,357,"COOP","15009"
"136316","OSCEOLA",-93.7503,41.0194,313,"COOP","15010"
"136527","PELLA 4 N",-92.9244,41.4658,265,"COOP","15026"
"136570","PERRY 1 W",-94.1319,41.8356,288,"COOP","15030"
"136719","POCAHONTAS",-94.6614,42.7292,369,"COOP","15034"
"136800","PRIMGHAR",-95.6292,43.0861,463,"COOP","15037"
"136910","RATHBUN DAM",-92.8925,40.8250,294,"COOP","15042"
"136940","RED OAK",-95.2419,41.0036,317,"COOP","15044"
"136976","REMSEN NO 2",-95.9750,42.8103,405,"COOP","15051"
"137147","ROCK RAPIDS",-96.1686,43.4300,411,"COOP","15056"
"137249","ROWAN 4 NW",-93.6219,42.7603,354,"COOP","15060"
"137312","SAC CITY",-94.9917,42.4242,366,"COOP","15064"
"137315","SAC CITY 5 S",-94.9911,42.3544,355,"COOP","15065"
"137326","ST ANSGAR",-92.9156,43.3817,357,"COOP","15066"
"137594","SHELDON",-95.8528,43.1808,433,"COOP","15077"
"137613","SHENANDOAH",-95.3803,40.7647,297,"COOP","15081"
"137664","SIBLEY 5 NNE",-95.7086,43.4600,509,"COOP","15082"
"137726","SIOUX RAPIDS",-95.0653,42.8931,433,"COOP","15093"
"137844","SPENCER 1 N",-95.1467,43.1653,404,"COOP","15099"
"137859","SPIRIT LAKE",-95.1394,43.4231,433,"COOP","15102"
"137979","STORM LAKE 2",-95.1694,42.6347,434,"COOP","15109"
"138009","STRAWBERRY P",-91.5353,42.6842,366,"COOP","15113"
"138296","TOLEDO 3N",-92.5806,42.0356,289,"COOP","15124"
"138410","UNDERWOOD",-95.6811,41.3894,329,"COOP","15132"
"138688","WASHINGTON",-91.7069,41.2828,210,"COOP","15143"
"138806","WEBSTER CITY",-93.7972,42.4686,323,"COOP","15157"
"140195","ALTA VISTA",-96.4725,38.8619,436,"COOP","15190"
"140313","ARKANSAS CIT",-97.0400,37.0631,333,"COOP","15202"
"140326","ARLINGTON 5",-98.2711,37.8967,507,"COOP","15205"
"140365","ASHLAND",-99.7633,37.3281,600,"COOP","15207"
"140439","ATWOOD 2SW",-101.0750,39.7872,872,"COOP","15218"
"140693","BELOIT",-98.1081,39.4764,446,"COOP","15248"
"140911","BLUE RAPIDS",-96.6597,39.6844,328,"COOP","15265"
"141003","BREMEN 1 E",-96.7656,39.9031,396,"COOP","15270"
"141104","BUCKLIN",-99.6378,37.5436,735,"COOP","15275"
"141371","CAWKER CITY",-98.4322,39.5061,448,"COOP","15307"
"141383","CEDAR BLUFF",-99.7231,38.7978,680,"COOP","15308"
"141404","CENTERVILLE",-95.0725,38.1936,290,"COOP","15314"
"141428","CHANUTE NO 1",-95.4472,37.6772,287,"COOP","15319"
"141435","CHAPMAN",-97.0339,38.9725,369,"COOP","15323"
"141467","CHENEY RESER",-97.7936,37.7206,432,"COOP","15327"
"141522","CIMARRON 4S",-100.3419,37.7533,811,"COOP","15331"
"141559","CLAY CENTER",-97.1250,39.3925,372,"COOP","15334"
"141612","CLINTON LAKE",-95.3397,38.9406,298,"COOP","15342"
"141673","COFFEYVILLE",-95.6356,37.0614,213,"COOP","15348"
"141704","COLDWATER",-99.3272,37.2706,635,"COOP","15352"
"141858","COTTONWOOD F",-96.5442,38.3689,372,"COOP","15369"
"142401","EL DORADO",-96.8444,37.8183,393,"COOP","15411"
"142582","ERIE 1 N",-95.2439,37.5839,274,"COOP","15450"
"142586","ERIE 2 SW",-95.2631,37.5494,275,"COOP","15451"
"142945","GALESBURG",-95.3561,37.4736,302,"COOP","15482"
"143185","GRAINFIELD",-100.4619,39.1119,853,"COOP","15512"
"143239","GREENSBURG",-99.2964,37.6114,680,"COOP","15519"
"143323","HADDAM",-97.2947,39.8589,439,"COOP","15525"
"143523","HAYS",-99.3169,38.8669,607,"COOP","15540"
"143554","HEALY",-100.6197,38.6003,869,"COOP","15546"
"143594","HERINGTON",-96.9494,38.6653,411,"COOP","15547"
"143667","HILLSBORO",-97.2072,38.3517,439,"COOP","15559"
"143686","HILLSDALE LA",-94.8900,38.6644,308,"COOP","15561"
"143759","HOLTON 7 SE",-95.6292,39.3936,314,"COOP","15563"
"143810","HORTON",-95.5167,39.6667,314,"COOP","15564"
"143867","HUMBOLDT",-95.4456,37.8117,287,"COOP","15576"
"143929","HUTCHINSON 2",-97.8339,38.0694,482,"COOP","15582"
"143954","INDEPENDENCE",-95.7003,37.2364,245,"COOP","15586"
"143984","IOLA 1 W",-95.4261,37.9228,291,"COOP","15589"
"143997","IONIA",-98.3483,39.6611,482,"COOP","15592"
"144598","LEBANON",-98.5500,39.8119,549,"COOP","15662"
"144695","LIBERAL",-100.9294,37.0222,864,"COOP","15680"
"144712","LINCOLN 1 ES",-98.1244,39.0297,421,"COOP","15684"
"144735","LINDSBORG",-97.6803,38.5769,408,"COOP","15692"
"144802","LONGFORD",-97.3353,39.1542,407,"COOP","15696"
"144857","LOVEWELL DAM",-98.0256,39.9000,488,"COOP","15702"
"145152","MCPHERSON",-97.6431,38.3758,456,"COOP","15737"
"145210","MELVERN LAKE",-95.7033,38.5039,333,"COOP","15749"
"145306","MILFORD LAKE",-96.8981,39.0747,369,"COOP","15755"
"145363","MINNEAPOLIS",-97.7044,39.1244,399,"COOP","15760"
"145744","NEWTON 2 SW",-97.3728,38.0450,441,"COOP","15787"
"145888","OAKLEY 4 W",-100.9453,39.1128,945,"COOP","15800"
"145906","OBERLIN",-100.5325,39.8186,792,"COOP","15802"
"145920","OFFERLE 5 S",-99.5614,37.8167,686,"COOP","15805"
"146333","PERRY LAKE",-95.4167,39.1167,293,"COOP","15848"
"146414","PITTSBURG",-94.6389,37.3578,283,"COOP","15854"
"146435","PLAINVILLE 4",-99.3808,39.2450,671,"COOP","15857"
"146979","ROSALIA",-96.6197,37.8142,465,"COOP","15900"
"147050","RUSSELL SPRI",-101.1667,38.9606,934,"COOP","15914"
"147271","SCOTT CITY",-100.9186,38.4819,905,"COOP","15945"
"147305","SEDAN",-96.1861,37.1317,274,"COOP","15947"
"147542","SMITH CENTER",-98.7772,39.7775,560,"COOP","15963"
"148038","SYRACUSE",-101.7550,37.9861,994,"COOP","15982"
"148341","VALLEY FALLS",-95.4861,39.3039,302,"COOP","16029"
"148535","WALLACE",-101.5831,38.9011,994,"COOP","16042"
"148563","WAMEGO",-96.3256,39.2244,308,"COOP","16044"
"148946","WILSON LAKE",-98.4889,38.9667,461,"COOP","16075"
"150254","ASHLAND",-82.6133,38.4536,171,"COOP","16109"
"150381","BARBOURVILLE",-83.8819,36.8825,302,"COOP","16114"
"150483","BEATTYVILLE",-83.7161,37.6336,329,"COOP","16126"
"150904","BOWLING GREE",-86.4278,36.9983,147,"COOP","16153"
"151080","BUCKHORN LAK",-83.3833,37.3500,285,"COOP","16164"
"151210","CADIZ",-87.8381,36.8600,134,"COOP","16174"
"151810","CORNERS",-86.2325,37.7928,187,"COOP","16213"
"151927","CROFTON 3N",-87.4986,37.0856,163,"COOP","16218"
"152040","DANVILLE",-84.7708,37.6528,274,"COOP","16230"
"152214","DIX DAM",-84.7167,37.8000,265,"COOP","16237"
"152791","FARMERS 2 S",-83.5500,38.1167,207,"COOP","16267"
"153714","HAZARD WATER",-83.1817,37.2472,268,"COOP","16325"
"154138","INEZ 2 E",-82.5167,37.8667,216,"COOP","16349"
"154848","LLOYD GREENU",-82.8628,38.6439,164,"COOP","16392"
"154955","LOUISVILLE U",-85.8000,38.2833,134,"COOP","16409"
"154958","LOUISVILLE W",-85.6450,38.1153,193,"COOP","16411"
"155280","MCDANIELS",-86.4306,37.6494,130,"COOP","16439"
"155444","MILLERTOWN 4",-86.0083,37.4336,190,"COOP","16454"
"156012","OLIVE HILL 5",-83.1036,38.3422,272,"COOP","16478"
"156170","PARIS",-84.2392,38.2047,247,"COOP","16508"
"156882","ROCHESTER FE",-86.8939,37.2164,125,"COOP","16544"
"156988","ROUGH RIVER",-86.5044,37.6178,171,"COOP","16546"
"157215","SCOTTSVILLE",-86.2258,36.7458,236,"COOP","16564"
"157652","STANTON 2W",-83.8978,37.8603,219,"COOP","16591"
"157950","TAYLORSVILLE",-85.3089,38.0014,213,"COOP","16603"
"158555","WEST PADUCAH",-88.7722,37.0681,126,"COOP","16633"
"160098","ALEXANDRIA",-92.4611,31.3206,27,"COOP","16656"
"160277","ARCADIA",-92.9186,32.5511,122,"COOP","16665"
"160558","BATON ROUGE",-91.0478,30.4494,11,"COOP","16682"
"160565","BAYOU SORREL",-91.3228,30.1328,5,"COOP","16684"
"161232","BOYCE 3 WNW",-92.7164,31.3944,24,"COOP","16702"
"161535","CARENCRO",-92.0483,30.3161,15,"COOP","16723"
"161979","COLUMBIA LOC",-92.1072,32.1667,24,"COOP","16745"
"162151","COVINGTON 4",-90.1114,30.5272,12,"COOP","16755"
"162534","DONALDSONVIL",-91.0275,30.0717,3,"COOP","16783"
"162688","DUTCHTOWN #2",-90.9872,30.2508,5,"COOP","16790"
"163313","FRANKLIN 3 N",-91.5442,29.8233,4,"COOP","16815"
"164355","HOMER 3 SSW",-93.0675,32.7506,116,"COOP","16870"
"164700","JENNINGS",-92.6642,30.2003,8,"COOP","16889"
"164739","JONESVILLE L",-91.8628,31.4825,21,"COOP","16895"
"164816","KEITHVILLE",-93.8619,32.3550,61,"COOP","16899"
"165074","LAKE CHARLES",-93.2186,30.2544,2,"COOP","16916"
"165266","LEESVILLE",-93.2397,31.1417,76,"COOP","16926"
"165296","LELAND BOWMA",-92.2053,29.7861,1,"COOP","16929"
"165438","LIVINGSTON",-90.7469,30.4958,12,"COOP","16935"
"165522","LOGANSPORT",-94.0003,31.9672,58,"COOP","16936"
"166431","MOSS BLUFF",-93.2078,30.2944,6,"COOP","16984"
"166434","MOSS BLUFF 2",-93.2150,30.3392,8,"COOP","16985"
"166584","NATCHITOCHES",-93.0856,31.8142,43,"COOP","16990"
"166657","NEW IBERIA",-91.7839,29.9886,8,"COOP","16993"
"168444","SHREVEPORT S",-93.7803,32.3919,61,"COOP","17109"
"168448","SHREVEPORT W",-93.8414,32.4511,84,"COOP","17111"
"168539","SLIDELL",-89.7697,30.2650,3,"COOP","17121"
"169013","THIBODAUX 3",-90.7800,29.7758,5,"COOP","17148"
"170409","BATH",-69.8500,43.9333,8,"COOP","17207"
"170583","BETHEL 6 SSE",-70.7642,44.3194,241,"COOP","17214"
"171131","CAPE NEDDICK",-70.6350,43.2356,40,"COOP","17227"
"171628","CORINNA",-69.2667,44.9167,67,"COOP","17238"
"171975","DOVER-FOXCRO",-69.2500,45.1833,140,"COOP","17251"
"172048","DURHAM",-70.0500,43.9833,44,"COOP","17253"
"172440","EAST SANGERV",-69.2806,45.1369,194,"COOP","17261"
"172878","FORT KENT",-68.6136,47.2400,186,"COOP","17277"
"173295","GRAY",-70.2542,43.8925,115,"COOP","17289"
"173353","GREENVILLE",-69.5833,45.4667,314,"COOP","17291"
"173567","HARMONY",-69.5456,44.9467,98,"COOP","17293"
"173570","HARTFORD",-70.3172,44.3747,213,"COOP","17294"
"173862","HOLLIS",-70.6667,43.6500,96,"COOP","17300"
"174086","JACKMAN",-70.2667,45.6333,363,"COOP","17305"
"174927","MADISON",-69.8833,44.8000,79,"COOP","17328"
"175736","NEW SHARON",-70.0000,44.6333,146,"COOP","17351"
"176856","POLAND",-70.3619,44.0075,171,"COOP","17375"
"177037","RANGELEY",-70.6433,44.9678,466,"COOP","17384"
"177039","RANGELEY 2 N",-70.6722,44.9894,543,"COOP","17385"
"177238","ROBBINSTON",-67.1167,45.0833,38,"COOP","17389"
"178792","TOPSFIELD 2",-67.7167,45.4167,122,"COOP","17424"
"178817","TURNER",-70.2561,44.2822,172,"COOP","17426"
"178965","VAN BUREN 2",-67.9333,47.1667,139,"COOP","17432"
"179593","WEST ROCKPOR",-69.1472,44.1922,116,"COOP","17450"
"181790","CHEWSVILLE-B",-77.6667,39.6500,174,"COOP","17510"
"182060","CONOWINGO DA",-76.1756,39.6558,12,"COOP","17518"
"182282","CUMBERLAND 2",-78.7556,39.6417,223,"COOP","17528"
"182336","DAMASCUS 3 S",-77.2322,39.2653,212,"COOP","17534"
"182906","EMMITSBURG 2",-77.2903,39.6811,127,"COOP","17550"
"183415","FROSTBURG 2",-78.9333,39.6667,661,"COOP","17573"
"185865","MECHANICSVIL",-76.6992,38.4617,30,"COOP","17622"
"185934","MILLERS 4 NE",-76.8028,39.7194,262,"COOP","17626"
"188065","SAVAGE RIVER",-79.1400,39.5103,456,"COOP","17677"
"189570","WILLIAMSPORT",-77.8358,39.6039,110,"COOP","17728"
"190120","AMHERST",-72.5333,42.3833,46,"COOP","17735"
"190190","ASHBURNHAM",-71.8833,42.6167,335,"COOP","17738"
"190192","ASHBURNHAM N",-71.9358,42.6617,349,"COOP","17739"
"190562","BELCHERTOWN",-72.3500,42.2833,171,"COOP","17750"
"190736","BLUE HILL",-71.1147,42.2122,192,"COOP","17758"
"190840","BRIDGEWATER",-70.9500,41.9500,12,"COOP","17766"
"192107","EAST BRIMFIE",-72.1333,42.1167,207,"COOP","17809"
"193229","GREENFIELD N",-72.6000,42.5667,40,"COOP","17837"
"193890","JAMAICA PLAI",-71.1239,42.3031,46,"COOP","17865"
"194154","LEVERETT NO",-72.5300,42.4467,96,"COOP","17879"
"194744","MIDDLETON",-71.0167,42.6000,27,"COOP","17898"
"194760","MILFORD",-71.5167,42.1667,85,"COOP","17899"
"196938","ROCHESTER",-70.9167,41.7833,18,"COOP","17955"
"197627","SOUTHBRIDGE",-72.0833,42.0500,219,"COOP","17973"
"198278","SUNDERLAND",-72.5500,42.4500,73,"COOP","17991"
"198757","WALPOLE 2",-71.2500,42.1667,50,"COOP","18003"
"200230","ANN ARBOR UN",-83.7108,42.2947,274,"COOP","18074"
"200417","BAD AXE",-82.9931,43.8078,228,"COOP","18085"
"200497","BARAGA 7NW",-88.6058,46.8211,280,"COOP","18091"
"200758","BEULAH 7 SSW",-86.1311,44.5317,236,"COOP","18112"
"201150","BURTON 4N",-83.5919,43.0675,231,"COOP","18140"
"201299","CARO WWTP",-83.3919,43.4839,210,"COOP","18153"
"201361","CASS CITY 1",-83.1806,43.5861,213,"COOP","18158"
"201435","CLARKSBURG",-87.8456,46.5011,463,"COOP","18165"
"201468","CHARLEVOIX",-85.2672,45.3172,181,"COOP","18168"
"201502","CHELSEA",-84.0133,42.3264,274,"COOP","18175"
"201675","COLDWATER ST",-84.9925,41.9622,300,"COOP","18181"
"202015","DEARBORN",-83.2314,42.3167,184,"COOP","18221"
"202094","DETOUR VILLA",-83.9011,45.9983,181,"COOP","18228"
"202328","DURAND WWTP",-83.9894,42.9269,235,"COOP","18251"
"202437","EATON RAPIDS",-84.6500,42.5167,265,"COOP","18265"
"202691","FARMINGTON",-83.3625,42.4669,219,"COOP","18282"
"202804","FILION 5NNW",-83.0831,43.9158,194,"COOP","18294"
"202955","FRANKENMUTH",-83.7161,43.3194,194,"COOP","18303"
"203025","FREMONT 4 WS",-86.0231,43.4456,244,"COOP","18308"
"203099","GAYLORD 9 SS",-84.7192,44.9075,447,"COOP","18315"
"203188","GLENNIE 2SE",-83.7022,44.5358,272,"COOP","18322"
"203270","GLADSTONE NO",-87.0392,45.8433,215,"COOP","18328"
"203278","GOODRICH",-83.5097,42.9164,175,"COOP","18329"
"203413","GREEN GARDEN",-87.3039,46.4533,206,"COOP","18350"
"203421","GREENLAND 6N",-89.1006,46.8733,241,"COOP","18352"
"203529","HALE LOUD DA",-83.7217,44.4633,222,"COOP","18364"
"203632","HART",-86.3744,43.6886,213,"COOP","18380"
"203661","HASTINGS",-85.2833,42.6500,250,"COOP","18383"
"203744","HERMAN",-88.3500,46.6667,530,"COOP","18387"
"203858","HOLLAND",-86.1167,42.7833,186,"COOP","18394"
"204104","IRONWOOD",-90.1833,46.4667,436,"COOP","18426"
"204655","LAPEER WWTP",-83.3075,43.0608,250,"COOP","18459"
"204659","LAPEER 2 W",-83.3606,43.0581,255,"COOP","18460"
"204808","LEXINGTON WA",-82.5328,43.2631,190,"COOP","18472"
"205050","MANCHESTER",-84.0236,42.1508,294,"COOP","18492"
"205073","MANISTIQUE",-86.2511,45.9511,176,"COOP","18497"
"205097","MAPLE CITY 1",-85.8350,44.8553,244,"COOP","18501"
"205406","MICHIGAMME 3",-88.1800,46.5453,521,"COOP","18534"
"205434","MIDLAND",-84.2011,43.6089,195,"COOP","18535"
"205533","MIO WWTP",-84.1156,44.6464,316,"COOP","18545"
"205690","MUNISING",-86.6628,46.4122,207,"COOP","18573"
"205892","NILES",-86.2658,41.8406,198,"COOP","18597"
"206007","NORTHPORT 2",-85.6472,45.1319,227,"COOP","18606"
"206080","OIL CITY 3E",-84.5275,43.6092,207,"COOP","18612"
"206300","OWOSSO WWTP",-84.1800,43.0161,223,"COOP","18636"
"206510","PETOSKEY NCM",-84.9511,45.3614,228,"COOP","18652"
"206583","PICKFORD 3NE",-84.3236,46.1861,192,"COOP","18655"
"206658","PONTIAC WWTP",-83.2556,42.6389,271,"COOP","18663"
"206662","PORT AUSTIN",-82.9703,44.0469,184,"COOP","18665"
"206884","REED CITY WW",-85.4989,43.8714,308,"COOP","18682"
"207222","SAGINAW #3",-83.9556,43.4122,183,"COOP","18710"
"207312","SALINE 4 SW",-83.8200,42.1236,256,"COOP","18726"
